,bead_diameter,fsa,nanoparticle_radius,chainlength,chain_density,coating_pattern,statepoint,status,sasa,signac_id,root
9e44dde7931fc7a13f5cff3063a12272,0.6,0.65,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9e44dde7931fc7a13f5cff3063a12272-equilibrate': 1, '9e44dde7931fc7a13f5cff3063a12272-log_sasa': 1, '9e44dde7931fc7a13f5cff3063a12272-calc_sasa': 1, '9e44dde7931fc7a13f5cff3063a12272-initialize': 1}",19.19353039,9e44dde7931fc7a13f5cff3063a12272,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9e4e488e78dba4670f0838c7e371027f,0.6,0.4,2.5,10,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'9e4e488e78dba4670f0838c7e371027f-initialize': 1, '9e4e488e78dba4670f0838c7e371027f-equilibrate': 1, '9e4e488e78dba4670f0838c7e371027f-log_sasa': 1, '9e4e488e78dba4670f0838c7e371027f-calc_sasa': 1}",3.819470944,9e4e488e78dba4670f0838c7e371027f,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9e52dfb7365a5b897c321f8342e2f823,0.6,0.15,2.5,10,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'9e52dfb7365a5b897c321f8342e2f823-log_sasa': 1, '9e52dfb7365a5b897c321f8342e2f823-equilibrate': 1, '9e52dfb7365a5b897c321f8342e2f823-calc_sasa': 1, '9e52dfb7365a5b897c321f8342e2f823-initialize': 1}",1.068432859,9e52dfb7365a5b897c321f8342e2f823,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9ec7bee4cd9b38095a0703267fd4a8e1,0.6,0.15,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9ec7bee4cd9b38095a0703267fd4a8e1-equilibrate': 1, '9ec7bee4cd9b38095a0703267fd4a8e1-initialize': 1, '9ec7bee4cd9b38095a0703267fd4a8e1-log_sasa': 1, '9ec7bee4cd9b38095a0703267fd4a8e1-calc_sasa': 1}",5.732381306,9ec7bee4cd9b38095a0703267fd4a8e1,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9ed2c0ab15eb01cfe4abad9c8cf12f8b,0.6,0.5,2.5,9,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9ed2c0ab15eb01cfe4abad9c8cf12f8b-log_sasa': 1, '9ed2c0ab15eb01cfe4abad9c8cf12f8b-initialize': 1, '9ed2c0ab15eb01cfe4abad9c8cf12f8b-calc_sasa': 1, '9ed2c0ab15eb01cfe4abad9c8cf12f8b-equilibrate': 1}",12.27849936,9ed2c0ab15eb01cfe4abad9c8cf12f8b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9f14dc2888fee3038e181c77e28f9bda,0.6,0.35,2.5,7,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9f14dc2888fee3038e181c77e28f9bda-initialize': 1, '9f14dc2888fee3038e181c77e28f9bda-log_sasa': 1, '9f14dc2888fee3038e181c77e28f9bda-equilibrate': 1, '9f14dc2888fee3038e181c77e28f9bda-calc_sasa': 1}",11.76112782,9f14dc2888fee3038e181c77e28f9bda,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9fe6db17bb29eb5fdd9ac99eb5d13b36,0.6,0.2,2.5,11,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9fe6db17bb29eb5fdd9ac99eb5d13b36-calc_sasa': 1, '9fe6db17bb29eb5fdd9ac99eb5d13b36-equilibrate': 1, '9fe6db17bb29eb5fdd9ac99eb5d13b36-log_sasa': 1, '9fe6db17bb29eb5fdd9ac99eb5d13b36-initialize': 1}",4.633870463,9fe6db17bb29eb5fdd9ac99eb5d13b36,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
9fe83f32be5671fea64451d2ace47917,0.6,0.4,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'9fe83f32be5671fea64451d2ace47917-calc_sasa': 1, '9fe83f32be5671fea64451d2ace47917-log_sasa': 1, '9fe83f32be5671fea64451d2ace47917-equilibrate': 1, '9fe83f32be5671fea64451d2ace47917-initialize': 1}",12.08679867,9fe83f32be5671fea64451d2ace47917,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a0fa41ee912bcf250884e245cfb8233c,0.6,0.25,2.5,8,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'a0fa41ee912bcf250884e245cfb8233c-log_sasa': 1, 'a0fa41ee912bcf250884e245cfb8233c-initialize': 1, 'a0fa41ee912bcf250884e245cfb8233c-calc_sasa': 1, 'a0fa41ee912bcf250884e245cfb8233c-equilibrate': 1}",0.906134021,a0fa41ee912bcf250884e245cfb8233c,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a117b2433e36db782f459d771c8cd82a,0.6,0.2,2.5,6,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'a117b2433e36db782f459d771c8cd82a-log_sasa': 1, 'a117b2433e36db782f459d771c8cd82a-equilibrate': 1, 'a117b2433e36db782f459d771c8cd82a-initialize': 1, 'a117b2433e36db782f459d771c8cd82a-calc_sasa': 1}",5.890512609,a117b2433e36db782f459d771c8cd82a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a15b4e29bbc95b8e572f929e07e5d1f2,0.6,0.5,2.5,9,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'a15b4e29bbc95b8e572f929e07e5d1f2-calc_sasa': 1, 'a15b4e29bbc95b8e572f929e07e5d1f2-log_sasa': 1, 'a15b4e29bbc95b8e572f929e07e5d1f2-initialize': 1, 'a15b4e29bbc95b8e572f929e07e5d1f2-equilibrate': 1}",7.248426008,a15b4e29bbc95b8e572f929e07e5d1f2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a170c7f2589898ce41d7f33d5fc89314,0.6,0.6,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'a170c7f2589898ce41d7f33d5fc89314-initialize': 1, 'a170c7f2589898ce41d7f33d5fc89314-log_sasa': 1, 'a170c7f2589898ce41d7f33d5fc89314-calc_sasa': 1, 'a170c7f2589898ce41d7f33d5fc89314-equilibrate': 1}",17.87608715,a170c7f2589898ce41d7f33d5fc89314,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a1909db5ccc0ead5fdd6007f221c537a,0.6,0.3,2.5,9,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'a1909db5ccc0ead5fdd6007f221c537a-log_sasa': 1, 'a1909db5ccc0ead5fdd6007f221c537a-equilibrate': 1, 'a1909db5ccc0ead5fdd6007f221c537a-calc_sasa': 1, 'a1909db5ccc0ead5fdd6007f221c537a-initialize': 1}",4.839058433,a1909db5ccc0ead5fdd6007f221c537a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a24e47e134bb2c9cb2dd19cc6371e37a,0.6,0.2,2.5,5,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'a24e47e134bb2c9cb2dd19cc6371e37a-equilibrate': 1, 'a24e47e134bb2c9cb2dd19cc6371e37a-initialize': 1, 'a24e47e134bb2c9cb2dd19cc6371e37a-log_sasa': 1, 'a24e47e134bb2c9cb2dd19cc6371e37a-calc_sasa': 1}",7.586225605,a24e47e134bb2c9cb2dd19cc6371e37a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a270fb9d1e3441bbc55036419bb88ac6,0.6,0.15,2.5,5,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'a270fb9d1e3441bbc55036419bb88ac6-initialize': 1, 'a270fb9d1e3441bbc55036419bb88ac6-log_sasa': 1, 'a270fb9d1e3441bbc55036419bb88ac6-equilibrate': 1, 'a270fb9d1e3441bbc55036419bb88ac6-calc_sasa': 1}",1.364104888,a270fb9d1e3441bbc55036419bb88ac6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a2a038e5bdfab329882a06c75f7b1a70,0.6,0.15,2.5,5,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'a2a038e5bdfab329882a06c75f7b1a70-equilibrate': 1, 'a2a038e5bdfab329882a06c75f7b1a70-log_sasa': 1, 'a2a038e5bdfab329882a06c75f7b1a70-calc_sasa': 1, 'a2a038e5bdfab329882a06c75f7b1a70-initialize': 1}",3.741693931,a2a038e5bdfab329882a06c75f7b1a70,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a3eaebb50538bb83f5eaae1d3707adf6,0.6,0.25,2.5,10,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'a3eaebb50538bb83f5eaae1d3707adf6-log_sasa': 1, 'a3eaebb50538bb83f5eaae1d3707adf6-initialize': 1, 'a3eaebb50538bb83f5eaae1d3707adf6-equilibrate': 1, 'a3eaebb50538bb83f5eaae1d3707adf6-calc_sasa': 1}",1.270270052,a3eaebb50538bb83f5eaae1d3707adf6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a56355c3c1857f36b84394ac0f9cd9bd,0.6,0.45,2.5,5,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'a56355c3c1857f36b84394ac0f9cd9bd-calc_sasa': 1, 'a56355c3c1857f36b84394ac0f9cd9bd-log_sasa': 1, 'a56355c3c1857f36b84394ac0f9cd9bd-initialize': 1, 'a56355c3c1857f36b84394ac0f9cd9bd-equilibrate': 1}",13.95230238,a56355c3c1857f36b84394ac0f9cd9bd,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a5a3f50db3e350654af797ae8ce118b7,0.6,0.15,2.5,10,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'a5a3f50db3e350654af797ae8ce118b7-calc_sasa': 1, 'a5a3f50db3e350654af797ae8ce118b7-log_sasa': 1, 'a5a3f50db3e350654af797ae8ce118b7-initialize': 1, 'a5a3f50db3e350654af797ae8ce118b7-equilibrate': 1}",0.922280734,a5a3f50db3e350654af797ae8ce118b7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a5a5be66852a2e68b268c3f03afa0f12,0.6,0.55,2.5,10,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'a5a5be66852a2e68b268c3f03afa0f12-initialize': 1, 'a5a5be66852a2e68b268c3f03afa0f12-log_sasa': 1, 'a5a5be66852a2e68b268c3f03afa0f12-equilibrate': 1, 'a5a5be66852a2e68b268c3f03afa0f12-calc_sasa': 1}",9.463428211,a5a5be66852a2e68b268c3f03afa0f12,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a5fbebbbc71feb61e82716f643b7ccd2,0.6,0.25,2.5,7,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'a5fbebbbc71feb61e82716f643b7ccd2-log_sasa': 1, 'a5fbebbbc71feb61e82716f643b7ccd2-initialize': 1, 'a5fbebbbc71feb61e82716f643b7ccd2-calc_sasa': 1, 'a5fbebbbc71feb61e82716f643b7ccd2-equilibrate': 1}",3.605016999,a5fbebbbc71feb61e82716f643b7ccd2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a6374701ec3d82320bd5655a9d988377,0.6,0.2,2.5,7,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'a6374701ec3d82320bd5655a9d988377-initialize': 1, 'a6374701ec3d82320bd5655a9d988377-calc_sasa': 1, 'a6374701ec3d82320bd5655a9d988377-log_sasa': 1, 'a6374701ec3d82320bd5655a9d988377-equilibrate': 1}",0.918630154,a6374701ec3d82320bd5655a9d988377,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a6672b54572e903886b1afbbbb0e358a,0.6,0.35,2.5,8,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'a6672b54572e903886b1afbbbb0e358a-equilibrate': 1, 'a6672b54572e903886b1afbbbb0e358a-initialize': 1, 'a6672b54572e903886b1afbbbb0e358a-log_sasa': 1, 'a6672b54572e903886b1afbbbb0e358a-calc_sasa': 1}",3.679894876,a6672b54572e903886b1afbbbb0e358a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a6f3d469139ef8ffdbe70f519fc2a071,0.6,0.4,2.5,8,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'a6f3d469139ef8ffdbe70f519fc2a071-calc_sasa': 1, 'a6f3d469139ef8ffdbe70f519fc2a071-initialize': 1, 'a6f3d469139ef8ffdbe70f519fc2a071-equilibrate': 1, 'a6f3d469139ef8ffdbe70f519fc2a071-log_sasa': 1}",4.194660635,a6f3d469139ef8ffdbe70f519fc2a071,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a83240eb3c63c5ea678cfcf0ee1e3c8e,0.6,0.15,2.5,6,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'a83240eb3c63c5ea678cfcf0ee1e3c8e-log_sasa': 1, 'a83240eb3c63c5ea678cfcf0ee1e3c8e-calc_sasa': 1, 'a83240eb3c63c5ea678cfcf0ee1e3c8e-initialize': 1, 'a83240eb3c63c5ea678cfcf0ee1e3c8e-equilibrate': 1}",8.483789244,a83240eb3c63c5ea678cfcf0ee1e3c8e,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a85496befccf0a997e6eb7984cd51413,0.6,0.45,2.5,5,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'a85496befccf0a997e6eb7984cd51413-calc_sasa': 1, 'a85496befccf0a997e6eb7984cd51413-log_sasa': 1, 'a85496befccf0a997e6eb7984cd51413-equilibrate': 1, 'a85496befccf0a997e6eb7984cd51413-initialize': 1}",11.59055531,a85496befccf0a997e6eb7984cd51413,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a978dfbd48801de7be29d749b8593b67,0.6,0.3,2.5,10,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'a978dfbd48801de7be29d749b8593b67-equilibrate': 1, 'a978dfbd48801de7be29d749b8593b67-log_sasa': 1, 'a978dfbd48801de7be29d749b8593b67-calc_sasa': 1, 'a978dfbd48801de7be29d749b8593b67-initialize': 1}",1.475407574,a978dfbd48801de7be29d749b8593b67,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a9aedf289399c6628db112944c0a7408,0.6,0.4,2.5,8,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'a9aedf289399c6628db112944c0a7408-calc_sasa': 1, 'a9aedf289399c6628db112944c0a7408-log_sasa': 1, 'a9aedf289399c6628db112944c0a7408-initialize': 1, 'a9aedf289399c6628db112944c0a7408-equilibrate': 1}",6.063302126,a9aedf289399c6628db112944c0a7408,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
a9f02f73d541a9b5b066d4c0a1366847,0.6,0.4,2.5,9,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'a9f02f73d541a9b5b066d4c0a1366847-initialize': 1, 'a9f02f73d541a9b5b066d4c0a1366847-log_sasa': 1, 'a9f02f73d541a9b5b066d4c0a1366847-equilibrate': 1, 'a9f02f73d541a9b5b066d4c0a1366847-calc_sasa': 1}",3.603171029,a9f02f73d541a9b5b066d4c0a1366847,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ab14e39d8906595fa645c14aa8f4117d,0.6,0.3,2.5,5,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'ab14e39d8906595fa645c14aa8f4117d-calc_sasa': 1, 'ab14e39d8906595fa645c14aa8f4117d-log_sasa': 1, 'ab14e39d8906595fa645c14aa8f4117d-initialize': 1, 'ab14e39d8906595fa645c14aa8f4117d-equilibrate': 1}",7.43264535,ab14e39d8906595fa645c14aa8f4117d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ab84cd8894246aed6259f93dc7326532,0.6,0.45,2.5,5,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'ab84cd8894246aed6259f93dc7326532-calc_sasa': 1, 'ab84cd8894246aed6259f93dc7326532-log_sasa': 1, 'ab84cd8894246aed6259f93dc7326532-equilibrate': 1, 'ab84cd8894246aed6259f93dc7326532-initialize': 1}",10.14648161,ab84cd8894246aed6259f93dc7326532,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ab9564874b699d1935017303942f8ea7,0.6,0.45,2.5,11,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'ab9564874b699d1935017303942f8ea7-log_sasa': 1, 'ab9564874b699d1935017303942f8ea7-initialize': 1, 'ab9564874b699d1935017303942f8ea7-calc_sasa': 1, 'ab9564874b699d1935017303942f8ea7-equilibrate': 1}",5.307367673,ab9564874b699d1935017303942f8ea7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ac090e3e0b4b0c16012d5bb780545b93,0.6,0.25,2.5,8,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'ac090e3e0b4b0c16012d5bb780545b93-equilibrate': 1, 'ac090e3e0b4b0c16012d5bb780545b93-initialize': 1, 'ac090e3e0b4b0c16012d5bb780545b93-log_sasa': 1, 'ac090e3e0b4b0c16012d5bb780545b93-calc_sasa': 1}",2.251124687,ac090e3e0b4b0c16012d5bb780545b93,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ac78c36b6dd74004d1813501b7870870,0.6,0.5,2.5,9,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'ac78c36b6dd74004d1813501b7870870-log_sasa': 1, 'ac78c36b6dd74004d1813501b7870870-calc_sasa': 1, 'ac78c36b6dd74004d1813501b7870870-equilibrate': 1, 'ac78c36b6dd74004d1813501b7870870-initialize': 1}",5.078793383,ac78c36b6dd74004d1813501b7870870,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ace6ed4b3f6f005f9a12ed3b319b1532,0.6,0.4,2.5,6,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'ace6ed4b3f6f005f9a12ed3b319b1532-calc_sasa': 1, 'ace6ed4b3f6f005f9a12ed3b319b1532-equilibrate': 1, 'ace6ed4b3f6f005f9a12ed3b319b1532-log_sasa': 1, 'ace6ed4b3f6f005f9a12ed3b319b1532-initialize': 1}",8.118093252,ace6ed4b3f6f005f9a12ed3b319b1532,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ad7616320521cc102c2f1beb5b3675e4,0.6,0.4,2.5,10,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'ad7616320521cc102c2f1beb5b3675e4-initialize': 1, 'ad7616320521cc102c2f1beb5b3675e4-log_sasa': 1, 'ad7616320521cc102c2f1beb5b3675e4-equilibrate': 1, 'ad7616320521cc102c2f1beb5b3675e4-calc_sasa': 1}",9.130809011,ad7616320521cc102c2f1beb5b3675e4,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ae96bd23f44ff0ab6bfb4c55034d5148,0.6,0.5,2.5,10,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'ae96bd23f44ff0ab6bfb4c55034d5148-log_sasa': 1, 'ae96bd23f44ff0ab6bfb4c55034d5148-initialize': 1, 'ae96bd23f44ff0ab6bfb4c55034d5148-calc_sasa': 1, 'ae96bd23f44ff0ab6bfb4c55034d5148-equilibrate': 1}",7.620091419,ae96bd23f44ff0ab6bfb4c55034d5148,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
aed63b2e5e938434d3a93bec6ec6605b,0.6,0.45,2.5,8,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'aed63b2e5e938434d3a93bec6ec6605b-equilibrate': 1, 'aed63b2e5e938434d3a93bec6ec6605b-initialize': 1, 'aed63b2e5e938434d3a93bec6ec6605b-log_sasa': 1, 'aed63b2e5e938434d3a93bec6ec6605b-calc_sasa': 1}",8.716411848,aed63b2e5e938434d3a93bec6ec6605b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
af0cc2a3b57df6eedec2a075b33d21d0,0.6,0.4,2.5,7,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'af0cc2a3b57df6eedec2a075b33d21d0-initialize': 1, 'af0cc2a3b57df6eedec2a075b33d21d0-equilibrate': 1, 'af0cc2a3b57df6eedec2a075b33d21d0-log_sasa': 1, 'af0cc2a3b57df6eedec2a075b33d21d0-calc_sasa': 1}",4.836285138,af0cc2a3b57df6eedec2a075b33d21d0,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
af5b1aee76aba7dbe2e15efc5a7b34c9,0.6,0.25,2.5,6,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'af5b1aee76aba7dbe2e15efc5a7b34c9-log_sasa': 1, 'af5b1aee76aba7dbe2e15efc5a7b34c9-calc_sasa': 1, 'af5b1aee76aba7dbe2e15efc5a7b34c9-equilibrate': 1, 'af5b1aee76aba7dbe2e15efc5a7b34c9-initialize': 1}",7.151239319,af5b1aee76aba7dbe2e15efc5a7b34c9,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
af6430d2c7abf353db33405c493c5a64,0.6,0.3,2.5,5,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'af6430d2c7abf353db33405c493c5a64-calc_sasa': 1, 'af6430d2c7abf353db33405c493c5a64-initialize': 1, 'af6430d2c7abf353db33405c493c5a64-equilibrate': 1, 'af6430d2c7abf353db33405c493c5a64-log_sasa': 1}",8.428539495,af6430d2c7abf353db33405c493c5a64,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
